route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
HASLEMERE - WOKING (3),3,GUILDFORD,WOKING,stop,6.69,57.5,7,2
HASLEMERE - WOKING (4),1,HASLEMERE,WITLEY,stop,5.09,18.5,6,0
HASLEMERE - WOKING (4),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
HASLEMERE - WOKING (4),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
HASLEMERE - WOKING (4),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
HASLEMERE - WOKING (4),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
HASLEMERE - WOKING (4),6,GUILDFORD,WOKING,stop,6.69,57.5,8,1
HAVANT - GUILDFORD,1,HASLEMERE,WITLEY,stop,5.09,18.5,7,0
HAVANT - GUILDFORD,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
HAVANT - GUILDFORD,3,MILFORD,GODALMING,stop,1.98,18.1,3,0
HAVANT - GUILDFORD,4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
HAVANT - GUILDFORD,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,6,0
HAVANT - GUILDFORD (2),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
HAVANT - GUILDFORD (2),2,GODALMING,GUILDFORD,stop,4.46,36.5,7,1
HAVANT - GUILDFORD (2),3,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
HAVANT - GUILDFORD (2),4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
HAVANT - GUILDFORD (2),5,FARNCOMBE,GUILDFORD,pass,3.33,36.5,5,0
HAVANT - GUILDFORD (3),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
HAVANT - GUILDFORD (3),2,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
HAVANT - GUILDFORD (3),3,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
HAVANT - GUILDFORD (3),4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
HAVANT - GUILDFORD (3),5,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
HAVANT - SURBITON,1,HASLEMERE,WITLEY,stop,5.09,18.5,7,0
HAVANT - SURBITON,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
HAVANT - SURBITON,3,MILFORD,GODALMING,stop,1.98,18.1,3,0
HAVANT - SURBITON,4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
HAVANT - SURBITON,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
HAVANT - SURBITON,6,GUILDFORD,WORPLESDON,stop,4.13,36.3,6,1
HAVANT - SURBITON,7,WORPLESDON,WOKING,stop,2.73,38.8,5,1
HAVANT - WOKING,1,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
HAVANT - WOKING,2,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
HAVANT - WOKING,3,GUILDFORD,WOKING,stop,6.69,57.5,7,1
HAVANT - WOKING,4,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
HAVANT - WOKING,5,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
HAVANT - WOKING,6,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
HAVANT - WOKING,7,GUILDFORD,WOKING,stop,6.69,57.5,7,1
HAVANT - WOKING (2),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
HAVANT - WOKING (2),2,GODALMING,FARNCOMBE,stop,1.17,18.1,3,1
HAVANT - WOKING (2),3,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
HAVANT - WOKING (2),4,GUILDFORD,WOKING,stop,6.69,57.5,8,2
HAVANT - WOKING (3),1,HASLEMERE,WITLEY,stop,5.09,18.5,7,11
HAVANT - WOKING (3),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
HAVANT - WOKING (3),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
HAVANT - WOKING (3),4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
HAVANT - WOKING (3),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
HAVANT - WOKING (3),6,GUILDFORD,WORPLESDON,stop,4.13,36.3,6,1
HAVANT - WOKING (3),7,WORPLESDON,WOKING,stop,2.73,38.8,7,0
HAVANT - WOKING (4),1,HASLEMERE,WITLEY,stop,5.09,18.5,7,1
HAVANT - WOKING (4),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
HAVANT - WOKING (4),3,MILFORD,GODALMING,stop,1.98,18.1,3,1
HAVANT - WOKING (4),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,1
HAVANT - WOKING (4),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
HAVANT - WOKING (4),6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,3
HAVANT - WOKING (4),7,WORPLESDON,WOKING,stop,2.73,38.8,5,1
HAVANT - WOKING (5),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
HAVANT - WOKING (5),2,GODALMING,GUILDFORD,stop,4.46,36.5,6,2
HAVANT - WOKING (5),3,GUILDFORD,WOKING,stop,6.69,57.5,8,2
HAVANT - WOKING (5),4,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
HAVANT - WOKING (5),5,GODALMING,FARNCOMBE,stop,1.17,18.1,2,2
HAVANT - WOKING (5),6,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
HAVANT - WOKING (5),7,GUILDFORD,WOKING,stop,6.69,57.5,8,2
HAVANT - WOKING (6),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,3
HAVANT - WOKING (6),2,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
HAVANT - WOKING (6),3,GUILDFORD,WOKING,stop,6.69,57.5,8,2
HEATHROW TERMINAL 5 BUSES ONLY - GUILDFORD,1,WOKING,GUILDFORD,stop,6.69,57.5,28,0
HOUNSLOW - WOKING,1,CHERTSEY,ADDLESTONE,stop,1.67,17.1,8,0
HOUNSLOW - WOKING,2,ADDLESTONE,BYFLEET & NEW HAW,stop,1.81,17.2,10,0
HOUNSLOW - WOKING,3,BYFLEET & NEW HAW,WEST BYFLEET,stop,2.0,57.6,9,0
HOUNSLOW - WOKING,4,WEST BYFLEET,WOKING,stop,3.0,79.0,9,0
PETERSFIELD - GUILDFORD,1,HASLEMERE,WITLEY,stop,5.09,18.5,7,1
PETERSFIELD - GUILDFORD,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PETERSFIELD - GUILDFORD,3,MILFORD,GODALMING,stop,1.98,18.1,3,0
PETERSFIELD - GUILDFORD,4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PETERSFIELD - GUILDFORD,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
PETERSFIELD - SURBITON,1,HASLEMERE,WITLEY,stop,5.09,18.5,6,1
PETERSFIELD - SURBITON,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PETERSFIELD - SURBITON,3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PETERSFIELD - SURBITON,4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PETERSFIELD - SURBITON,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PETERSFIELD - SURBITON,6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,3
PETERSFIELD - SURBITON,7,WORPLESDON,WOKING,stop,2.73,38.8,6,1
PETERSFIELD - WOKING,1,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
PETERSFIELD - WOKING,2,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PETERSFIELD - WOKING,3,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
PETERSFIELD - WOKING,4,GUILDFORD,WOKING,stop,6.69,57.5,7,1
PETERSFIELD - WOKING (2),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
PETERSFIELD - WOKING (2),2,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
PETERSFIELD - WOKING (2),3,GUILDFORD,WOKING,stop,6.69,57.5,7,1
PETERSFIELD - WOKING (2),4,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
PETERSFIELD - WOKING (2),5,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PETERSFIELD - WOKING (2),6,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
PETERSFIELD - WOKING (2),7,GUILDFORD,WOKING,stop,6.69,57.5,7,1
PETERSFIELD - WOKING (3),1,HASLEMERE,WITLEY,stop,5.09,18.5,6,1
PETERSFIELD - WOKING (3),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PETERSFIELD - WOKING (3),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PETERSFIELD - WOKING (3),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PETERSFIELD - WOKING (3),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,6,0
PETERSFIELD - WOKING (3),6,GUILDFORD,WOKING,stop,6.69,57.5,7,2
POOLE - GUILDFORD,1,HASLEMERE,GUILDFORD,pass,13.62,36.8,17,0
POOLE - GUILDFORD,2,FARNCOMBE,GUILDFORD,pass,3.33,36.5,9,0
POOLE - SURBITON,1,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
POOLE - SURBITON,2,WOKING,WEST BYFLEET,stop,3.0,79.0,4,2
POOLE - SURBITON,3,WEST BYFLEET,WEYBRIDGE,stop,3.0,59.0,4,1
POOLE - SURBITON,4,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
POOLE - SURBITON,5,WOKING,WEST BYFLEET,stop,3.0,79.0,4,2
POOLE - SURBITON,6,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,2,1
POOLE - SURBITON,7,BYFLEET & NEW HAW,WEYBRIDGE,pass,6.79,18.6,2,0
POOLE - WOKING,1,HASLEMERE,GUILDFORD,pass,13.62,36.8,16,0
POOLE - WOKING,2,GUILDFORD,WOKING,stop,6.69,57.5,9,1
POOLE - WOKING,3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
POOLE - WOKING,4,GUILDFORD,WOKING,stop,6.69,57.5,9,1
POOLE - WOKING,5,GUILDFORD,WOKING,stop,6.69,57.5,9,1
PORTSMOUTH & SOUTHSEA - WOKING,1,HASLEMERE,WITLEY,stop,5.09,18.5,6,15
PORTSMOUTH & SOUTHSEA - WOKING,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH & SOUTHSEA - WOKING,3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PORTSMOUTH & SOUTHSEA - WOKING,4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PORTSMOUTH & SOUTHSEA - WOKING,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH & SOUTHSEA - WOKING,6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,2
PORTSMOUTH & SOUTHSEA - WOKING,7,WORPLESDON,WOKING,stop,2.73,38.8,4,1
PORTSMOUTH & SOUTHSEA - WOKING (2),1,HASLEMERE,WITLEY,stop,5.09,18.5,7,16
PORTSMOUTH & SOUTHSEA - WOKING (2),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH & SOUTHSEA - WOKING (2),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PORTSMOUTH & SOUTHSEA - WOKING (2),4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PORTSMOUTH & SOUTHSEA - WOKING (2),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
PORTSMOUTH & SOUTHSEA - WOKING (2),6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,2
PORTSMOUTH & SOUTHSEA - WOKING (2),7,WORPLESDON,WOKING,stop,2.73,38.8,5,1
PORTSMOUTH HARBOUR - GUILDFORD,1,HASLEMERE,GODALMING,stop,9.17,18.4,10,1
PORTSMOUTH HARBOUR - GUILDFORD,2,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
PORTSMOUTH HARBOUR - GUILDFORD,3,HASLEMERE,GODALMING,stop,9.17,18.4,10,1
PORTSMOUTH HARBOUR - GUILDFORD,4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PORTSMOUTH HARBOUR - GUILDFORD,5,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
PORTSMOUTH HARBOUR - GUILDFORD (2),1,HASLEMERE,WITLEY,stop,5.09,18.5,20,0
PORTSMOUTH HARBOUR - GUILDFORD (2),2,WITLEY,MILFORD,stop,2.46,18.2,10,0
PORTSMOUTH HARBOUR - GUILDFORD (2),3,MILFORD,GODALMING,stop,1.98,18.1,8,0
PORTSMOUTH HARBOUR - GUILDFORD (2),4,GODALMING,FARNCOMBE,stop,1.17,18.1,8,0
PORTSMOUTH HARBOUR - GUILDFORD (2),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,17,0
PORTSMOUTH HARBOUR - GUILDFORD (3),1,HASLEMERE,WITLEY,stop,5.09,18.5,6,1
PORTSMOUTH HARBOUR - GUILDFORD (3),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - GUILDFORD (3),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PORTSMOUTH HARBOUR - GUILDFORD (3),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PORTSMOUTH HARBOUR - GUILDFORD (3),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - SURBITON,1,HASLEMERE,WITLEY,stop,5.09,18.5,7,0
PORTSMOUTH HARBOUR - SURBITON,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - SURBITON,3,MILFORD,GODALMING,stop,1.98,18.1,3,0
PORTSMOUTH HARBOUR - SURBITON,4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PORTSMOUTH HARBOUR - SURBITON,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
PORTSMOUTH HARBOUR - SURBITON,6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,4
PORTSMOUTH HARBOUR - SURBITON,7,WORPLESDON,WOKING,stop,2.73,38.8,4,1
PORTSMOUTH HARBOUR - SURBITON,8,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
PORTSMOUTH HARBOUR - SURBITON,9,WOKING,WEYBRIDGE,stop,11.17,40.0,6,1
PORTSMOUTH HARBOUR - SURBITON,10,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
PORTSMOUTH HARBOUR - SURBITON,11,WOKING,BYFLEET & NEW HAW,stop,4.59,38.6,5,1
PORTSMOUTH HARBOUR - SURBITON,12,BYFLEET & NEW HAW,WEYBRIDGE,pass,6.79,18.6,1,0
PORTSMOUTH HARBOUR - SURBITON (2),1,HASLEMERE,GODALMING,stop,9.17,18.4,10,0
PORTSMOUTH HARBOUR - SURBITON (2),2,GODALMING,GUILDFORD,stop,4.46,36.5,6,0
PORTSMOUTH HARBOUR - SURBITON (2),3,HASLEMERE,GODALMING,stop,9.17,18.4,10,0
PORTSMOUTH HARBOUR - SURBITON (2),4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,0
PORTSMOUTH HARBOUR - SURBITON (2),5,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
PORTSMOUTH HARBOUR - SURBITON (2),6,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
PORTSMOUTH HARBOUR - SURBITON (2),7,WOKING,WEYBRIDGE,stop,11.17,40.0,6,1
PORTSMOUTH HARBOUR - SURBITON (2),8,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
PORTSMOUTH HARBOUR - SURBITON (2),9,WOKING,BYFLEET & NEW HAW,stop,4.59,38.6,4,1
PORTSMOUTH HARBOUR - SURBITON (2),10,BYFLEET & NEW HAW,WEYBRIDGE,pass,6.79,18.6,2,0
PORTSMOUTH HARBOUR - SURBITON (3),1,HASLEMERE,WITLEY,stop,5.09,18.5,6,1
PORTSMOUTH HARBOUR - SURBITON (3),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - SURBITON (3),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PORTSMOUTH HARBOUR - SURBITON (3),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PORTSMOUTH HARBOUR - SURBITON (3),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - WOKING,1,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
PORTSMOUTH HARBOUR - WOKING,2,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
PORTSMOUTH HARBOUR - WOKING,3,GUILDFORD,WOKING,stop,6.69,57.5,7,1
PORTSMOUTH HARBOUR - WOKING,4,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
PORTSMOUTH HARBOUR - WOKING (10),1,HASLEMERE,GODALMING,stop,9.17,18.4,10,0
PORTSMOUTH HARBOUR - WOKING (10),2,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PORTSMOUTH HARBOUR - WOKING (10),3,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - WOKING (10),4,GUILDFORD,WOKING,stop,6.69,57.5,8,1
PORTSMOUTH HARBOUR - WOKING (11),1,HASLEMERE,WITLEY,stop,5.09,18.5,6,1
PORTSMOUTH HARBOUR - WOKING (11),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - WOKING (11),3,MILFORD,GODALMING,stop,1.98,18.1,4,0
PORTSMOUTH HARBOUR - WOKING (11),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PORTSMOUTH HARBOUR - WOKING (11),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - WOKING (11),6,GUILDFORD,WOKING,stop,6.69,57.5,10,2
PORTSMOUTH HARBOUR - WOKING (2),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
PORTSMOUTH HARBOUR - WOKING (2),2,GODALMING,FARNCOMBE,stop,1.17,18.1,3,1
PORTSMOUTH HARBOUR - WOKING (2),3,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - WOKING (2),4,GUILDFORD,WOKING,stop,6.69,57.5,8,2
PORTSMOUTH HARBOUR - WOKING (3),1,HASLEMERE,WITLEY,stop,5.09,18.5,7,13
PORTSMOUTH HARBOUR - WOKING (3),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - WOKING (3),3,MILFORD,GODALMING,stop,1.98,18.1,3,0
PORTSMOUTH HARBOUR - WOKING (3),4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PORTSMOUTH HARBOUR - WOKING (3),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
PORTSMOUTH HARBOUR - WOKING (3),6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,2
PORTSMOUTH HARBOUR - WOKING (3),7,WORPLESDON,WOKING,stop,2.73,38.8,4,1
PORTSMOUTH HARBOUR - WOKING (4),1,HASLEMERE,WITLEY,stop,5.09,18.5,7,1
PORTSMOUTH HARBOUR - WOKING (4),2,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - WOKING (4),3,MILFORD,GODALMING,stop,1.98,18.1,3,1
PORTSMOUTH HARBOUR - WOKING (4),4,GODALMING,FARNCOMBE,stop,1.17,18.1,3,1
PORTSMOUTH HARBOUR - WOKING (4),5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - WOKING (4),6,GUILDFORD,WORPLESDON,stop,4.13,36.3,5,3
PORTSMOUTH HARBOUR - WOKING (4),7,WORPLESDON,WOKING,stop,2.73,38.8,5,1
PORTSMOUTH HARBOUR - WOKING (5),1,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
PORTSMOUTH HARBOUR - WOKING (5),2,GODALMING,GUILDFORD,stop,4.46,36.5,6,2
PORTSMOUTH HARBOUR - WOKING (5),3,GUILDFORD,WOKING,stop,6.69,57.5,8,2
